# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Feb 13 14:59:50 2013
#
#rowid	kepid	kepoi_name	koi_pdisposition	koi_disposition	koi_period	koi_time0bk	koi_depth	koi_duration	koi_ingress	koi_impact	koi_incl	koi_sma	koi_eccen	koi_longp	koi_dor	koi_ror	koi_prad	koi_teq	koi_steff	koi_slogg	koi_srad	koi_smet	koi_smass	koi_sage	koi_vet_stat
1516	5175024	K02563.01	CANDIDATE	CANDIDATE	23.47771000	145.3490000	136	6.3226		0.6400	88.24	0.168	0		22.200000	0.01131	1.43	740.0	6392.00	4.370	1.1600			1.5800	Active
1517	9026749	K02564.01	CANDIDATE	CANDIDATE	66.55980000	181.3070000	203	9.5510		0.2700	89.95	0.334	0		52.000000	0.01312	1.49	487.0	6255.00	4.450	1.0400			0.3000	Active
1518	12216278	K02565.01	FALSE POSITIVE	FALSE POSITIVE	2.01949000	132.9268000	323	3.8496		0.0432	89.38	0.032	0		4.179000	0.01957	2.06	1364.0	5637.00	4.490	0.9600				Active
1519	9159242	K02566.01	FALSE POSITIVE	FALSE POSITIVE	3.04463000	132.4673000	77	4.9785		0.0430	89.38	0.040	0		4.896000	0.01021	1.51	1429.0	5571.00	4.130	1.3500			14.0000	Active
1520	9842937	K02567.01	FALSE POSITIVE	FALSE POSITIVE	4.98851700	133.7409000	166	7.6060		0.7800	76.20	0.055	0		3.300000	0.01550	1.64	1055.0	5699.00	4.420	0.9700			8.3000	Active
1521	9757613	K00250.03	CANDIDATE	CANDIDATE	3.54386700	136.2630000	410	2.0549		0.0265	89.95	0.039	0		13.400000	0.01801	1.13	761.0	4486.00	4.720	0.5770			5.2000	Active
1522	8247770	K02569.01	CANDIDATE	CANDIDATE	8.28131000	136.2598000	115	3.7862		0.1900	89.38	0.077	0		16.600000	0.00976	1.10	913.0	5647.00	4.350	1.0300			11.7000	Active
1523	6867588	K02571.01	CANDIDATE	CANDIDATE	0.82626950	132.2741000	130	1.0689		0.8800	73.34	0.016	0		3.100000	0.01250	0.97	1518.0	5159.00	4.640	0.7100			1.0000	Active
1524	7501646	K02572.01	CANDIDATE	CANDIDATE	6.37720000	136.9090000	478	2.7090		0.9730	80.79	0.066	0		6.030000	0.02780	2.04	769.0	5462.00	4.770	0.6700				Active
1525	8256453	K02573.01	CANDIDATE	CANDIDATE	1.34750560	132.1292300	2773	1.9319		0.9400	70.47	0.023	0		2.810000	0.06220	6.00	1394.0	5102.00	4.520	0.8800				Active
1526	9474493	K02574.01	FALSE POSITIVE	FALSE POSITIVE	0.51258000	132.8048700	268	1.6471		0.0690	88.24	0.012	0		2.651000	0.01950	1.70	1990.0	5530.00	4.590	0.8000			0.5000	Active
1527	4551663	K02576.01	FALSE POSITIVE	FALSE POSITIVE	12.07770000	140.4597000	172	2.5605		0.0000	89.95	0.096	0		37.200000	0.01287	1.22	713.0	5377.00	4.470	0.8700			12.4000	Active
1528	12257999	K02577.01	CANDIDATE	CANDIDATE	18.55616000	132.0685000	817	7.6509		1.1700	76.20	0.150	0		5.000000	0.20000	28.00	873.0	6793.00	4.350	1.2700			0.2500	Active
1529	6922203	K02578.01	CANDIDATE	CANDIDATE	13.33097000	133.7845000	810	1.4395		1.3600	85.94	0.110	0		18.300000	0.38000	44.00	819.0	5990.00	4.390	1.0600			4.9000	Active
1530	9896018	K02579.01	CANDIDATE	CANDIDATE	2.72965100	133.2803000	128	2.5970		0.8400	79.64	0.039	0		4.600000	0.01174	1.40	1441.0	6180.00	4.400	1.0900			2.5000	Active
1531	11037511	K02580.01	CANDIDATE	CANDIDATE	3.11608200	133.8468000	350	1.6253		0.2600	88.81	0.040	0		14.400000	0.01710	1.50	1086.0	5517.00	4.590	0.8000			0.6000	Active
1532	9757613	K00250.04	CANDIDATE	CANDIDATE	46.82787000	136.7429000	1597	2.3647		0.9220	89.38	0.218	0		75.000000	0.04720	2.98	322.0	4486.00	4.720	0.5770			5.2000	Active
1533	4677282	K02766.01	FALSE POSITIVE	FALSE POSITIVE	1.57218630	131.7743000	289	4.1610		0.3900	80.21	0.029	0		2.340000	0.01730	2.30	1891.0	6645.00	4.370	1.2100			0.2300	Active
1534	5097470	K02767.01	FALSE POSITIVE	FALSE POSITIVE	1.28799000	132.0163800	75	3.7969		0.0464	89.38	0.023	0		2.946000	0.01173	1.09	1533.0	5723.00	4.560	0.8500			0.4000	Active
1535	9008737	K02768.01	CANDIDATE	CANDIDATE	11.82950000	137.6824000	379	3.1596		0.0910	89.95	0.099	0		29.100000	0.01720	1.54	712.0	5612.00	4.580	0.8200			0.4000	Active
1536	9008737	K02768.02	CANDIDATE	CANDIDATE	14.75123000	137.1570000	346	2.2675		0.3800	89.38	0.115	0		48.000000	0.01700	1.52	660.0	5612.00	4.580	0.8200			0.4000	Active
1537	9692128	K02769.01	FALSE POSITIVE	FALSE POSITIVE	1.48030790	131.7608000	95	1.9281		0.8400	74.48	0.026	0		3.200000	0.01380	1.71	1755.0	6010.00	4.330	1.1400			5.9000	Active
1538	10917043	K02770.01	CANDIDATE	CANDIDATE	205.38310000	284.1941000	1230	8.5871		0.6500	89.95	0.583	0		146.000000	0.03400	2.18	199.0	4473.00	4.690	0.5940			13.5000	Active
1539	6521045	K00041.02	CANDIDATE	CANDIDATE	6.88709900	133.1758000	75	4.4764		0.8650	81.93	0.073	0		6.180000	0.00918	1.24	1071.0	5909.00	4.300	1.2300			4.6000	Active
1540	8167959	K00267.01	FALSE POSITIVE	FALSE POSITIVE	165.72003000	207.3394000	436	10.1363		0.7100	89.95	0.586	0		146.000000	0.02470	3.80	397.0	5788.00	4.120	1.4200			10.0000	Active
1541	11456382	K02771.01	CANDIDATE	CANDIDATE	0.81428360	131.6462800	196	2.4911		0.0300	89.38	0.018	0		2.676000	0.01281	1.68	2246.0	6235.00	4.350	1.2000				Active
1542	3130548	K02773.01	FALSE POSITIVE	FALSE POSITIVE	0.87884320	131.4998300	302	0.9961		1.0500	66.46	0.017	0		2.600000	0.09600	10.00	1895.0	5728.00	4.440	0.9600			7.2000	Active
1543	9593757	K02774.01	FALSE POSITIVE	FALSE POSITIVE	2.49448000	133.5846000	5970	2.0468		0.0409	89.95	0.021	0		10.510000	0.07110	2.10	512.0	3240.00	4.897	0.2700				Active
1544	6346809	K02775.01	CANDIDATE	CANDIDATE	17.57668100	137.7378000	652	1.6762		0.5000	89.95	0.128	0		90.000000	0.02500	2.50	680.0	5680.00	4.440	0.9400			7.8000	Active
1545	4275117	K02776.01	FALSE POSITIVE	FALSE POSITIVE	1.00651300	131.7174000	159	1.1629		0.0500	89.38	0.020	0		6.700000	0.01510	1.62	1894.0	6129.00	4.490	0.9800			0.3000	Active
1546	6545051	K02777.01	FALSE POSITIVE	FALSE POSITIVE	1.99556400	132.8724000	192	4.3127		0.7600	71.62	0.029	0		2.400000	0.01930	1.51	1140.0	5198.00	4.640	0.7200			0.6000	Active
1547	6949061	K01960.01	CANDIDATE	CANDIDATE	8.96857000	139.3905860	242	4.3394		0.1695	89.38	0.086	0		15.800595	0.01430	1.60	947.0	6111.00	4.410	1.0600			2.9000	Active
1548	7269493	K01961.01	CANDIDATE	CANDIDATE	1.90780860	131.6376000	125	1.8921		0.8000	80.21	0.030	0		4.800000	0.01142	2.18	1864.0	5538.00	3.950	1.7500			9.8000	Active
1549	5513648	K01962.01	CANDIDATE	CANDIDATE	32.85833000	133.5126000	162	3.6929		0.9818	87.09	0.206	0		17.780000	0.01593	2.37	672.0	5923.00	4.200	1.3600			6.4000	Active
1550	9164836	K00213.01	FALSE POSITIVE	FALSE POSITIVE	48.11881270	170.8388600	68981	5.0033		1.2800	88.81	0.263	0		61.000000	0.61000	63.00	505.0	6030.00	4.500	0.9500			0.4000	Active
1551	7887791	K01964.01	CANDIDATE	CANDIDATE	2.22932300	133.0928000	52	1.9348		0.6680	84.22	0.033	0		6.680000	0.00691	0.73	1327.0	5548.00	4.430	0.9710			8.7000	Active
1552	11657891	K01965.01	CANDIDATE	CANDIDATE	2.51461500	132.9107000	230	1.6279		0.8900	81.36	0.035	0		6.000000	0.01640	1.49	1218.0	5659.00	4.570	0.8300			0.4000	Active
1553	6205897	K01967.01	CANDIDATE	CANDIDATE	4.41774900	133.9568000	271	1.9632		0.9200	83.08	0.047	0		7.700000	0.01900	1.45	837.0	4915.00	4.600	0.7000			13.9000	Active
1554	7948784	K01968.01	CANDIDATE	CANDIDATE	10.08750800	135.1340000	636	3.7860		0.9750	81.93	0.095	0		7.000000	0.03200	3.60	924.0	6303.00	4.450	1.0500			0.3000	Active
1555	9244756	K01969.01	CANDIDATE	CANDIDATE	16.34357000	145.0395000	816	5.3402		0.0295	89.95	0.123	0		24.000000	0.02570	2.33	647.0	5640.00	4.570	0.8300			0.6000	Active
1556	9650808	K01970.01	CANDIDATE	CANDIDATE	21.96394000	133.0368000	753	2.8005		0.8200	88.81	0.150	0		37.000000	0.02840	3.00	641.0	5752.00	4.440	0.9600			6.6000	Active
1557	9650808	K01970.02	CANDIDATE	CANDIDATE	125.59630000	215.4434000	988	7.3551		0.4900	89.95	0.479	0		118.000000	0.02930	3.10	359.0	5752.00	4.440	0.9600			6.6000	Active
1558	9347009	K01971.01	CANDIDATE	CANDIDATE	19.32960000	133.2639000	978	3.9010		0.6000	88.81	0.128	0		32.000000	0.02950	2.14	497.0	4941.00	4.670	0.6700			1.0000	Active
1559	11253711	K01972.01	CANDIDATE	CANDIDATE	17.79099000	149.2556000	405	2.5720		0.4400	89.38	0.136	0		49.000000	0.01870	2.00	715.0	6074.00	4.490	0.9700			0.6000	Active
1560	4917596	K01973.01	CANDIDATE	CANDIDATE	3.29016900	133.1513000	692	1.5791		0.8300	84.80	0.037	0		9.700000	0.02750	1.85	823.0	4574.00	4.670	0.6160			13.9000	Active
1561	4743513	K00024.01	FALSE POSITIVE	FALSE POSITIVE	2.08607911	170.9640500	4956	1.9413		0.9700	73.91	0.033	0		3.490000	0.10490	12.20	1549.0	6193.00	4.420	1.0600			1.8000	Active
1562	11046458	K00214.01	CANDIDATE	CANDIDATE	3.31186280	131.7420700	5350	1.2309		0.6600	87.66	0.041	0		17.300000	0.07060	7.10	1143.0	5478.00	4.440	0.9200			12.2000	Active
1563	7289577	K01974.01	CANDIDATE	CANDIDATE	109.44400000	197.9857000	1217	3.8944		0.6500	89.95	0.433	0		173.000000	0.03400	2.90	330.0	5517.00	4.590	0.8000			0.6000	Active
1564	8543100	K01975.01	CANDIDATE	CANDIDATE	7.56034400	134.4854000	687	3.9487		0.0279	89.95	0.075	0		15.000000	0.02385	2.31	889.0	5853.00	4.540	0.8900			0.6000	Active
1565	2693736	K01976.01	CANDIDATE	CANDIDATE	12.12400000	134.9536000	744	3.3502		0.5100	88.81	0.096	0		25.000000	0.02520	2.10	655.0	5240.00	4.570	0.7700			8.0000	Active
1566	9412760	K01977.01	CANDIDATE	CANDIDATE	9.38751200	137.3797000	432	1.4849		0.5800	89.38	0.074	0		41.000000	0.01960	1.24	543.0	4401.00	4.700	0.5800			13.9000	Active
1567	9412760	K01977.02	CANDIDATE	CANDIDATE	7.41538000	137.8236000	148	1.5905		0.2700	89.38	0.063	0		35.000000	0.01090	0.69	589.0	4401.00	4.700	0.5800			13.9000	Active
1568	8107225	K00235.01	CANDIDATE	CANDIDATE	5.63256600	133.8141000	688	2.1796		0.6000	87.66	0.058	0		16.500000	0.02480	1.91	788.0	5126.00	4.640	0.7000			1.1000	Active
1569	3458028	K02276.01	CANDIDATE	CANDIDATE	1.44259530	134.0707000	170	3.0956		0.6730	76.20	0.030	0		2.810000	0.01270	3.10	2745.0	7222.00	3.960	2.2300			1.4600	Active
1570	3342794	K02278.01	CANDIDATE	CANDIDATE	14.17258000	142.5912000	228	2.8836		0.8840	87.09	0.120	0		18.800000	0.01605	2.03	868.0	6337.00	4.370	1.1600			1.9100	Active
1571	3342794	K02278.02	CANDIDATE	CANDIDATE	4.92044000	135.3949000	93	3.9339		0.2700	88.24	0.059	0		9.300000	0.00880	1.11	1237.0	6337.00	4.370	1.1600			1.9100	Active
1572	3661886	K02279.01	CANDIDATE	CANDIDATE	27.01559000	132.5004000	273	5.9123		0.2900	89.38	0.182	0		34.000000	0.01535	1.70	647.0	6207.00	4.470	1.0100			0.3000	Active
1573	3661886	K02279.02	CANDIDATE	CANDIDATE	12.50948000	137.0051000	120	4.1358		0.5000	88.81	0.109	0		20.300000	0.01047	1.16	835.0	6207.00	4.470	1.0100			0.3000	Active
1574	2439243	K02280.01	CANDIDATE	CANDIDATE	26.02060000	154.5200000	1033	5.6619		0.8700	87.66	0.171	0		19.700000	0.03450	2.40	475.0	5571.00	4.820	0.6400				Active
1575	9221517	K02281.01	CANDIDATE	CANDIDATE	0.76985410	132.5182200	114	1.0696		0.6500	81.36	0.015	0		4.300000	0.01030	0.84	1585.0	5088.00	4.570	0.7500			12.4000	Active
1576	6751874	K02282.01	CANDIDATE	CANDIDATE	6.89225000	132.4692000	228	2.7074		0.2400	89.38	0.072	0		19.200000	0.01368	1.43	974.0	6059.00	4.500	0.9600			0.4000	Active
1577	10206675	K02283.01	CANDIDATE	CANDIDATE	17.40245000	141.9105000	635	3.6892		0.0400	89.95	0.110	0		37.000000	0.02400	1.46	430.0	4310.00	4.710	0.5630			13.8000	Active
1578	9945370	K02285.01	CANDIDATE	CANDIDATE	37.94523000	134.7871000	1057	4.6628		0.9140	88.24	0.221	0		30.000000	0.03620	3.50	520.0	5866.00	4.540	0.8900			0.4000	Active
1579	3832716	K00027.01	FALSE POSITIVE	FALSE POSITIVE	1.14187687	170.3383100	297043	4.1826		0.6500	78.50	0.022	0		3.267000	0.59920	96.00	2234.0	6186.00	4.150	1.4800			4.9000	Active
1580	8453211	K00236.01	FALSE POSITIVE	FALSE POSITIVE	5.77676200	143.0953000	2854	4.9913		1.3600	59.01	0.060	0		2.600000	0.42000	48.00	1029.0	5578.00	4.330	1.0500			13.8000	Active
1581	8973129	K02286.01	CANDIDATE	CANDIDATE	24.17534000	135.6083000	504	3.1746		0.5800	89.38	0.158	0		49.000000	0.02120	1.85	551.0	5540.00	4.590	0.8000			0.4000	Active
1582	9718066	K02287.01	CANDIDATE	CANDIDATE	16.09200000	142.5161000	124	1.9100		0.5939	89.38	0.109	0		52.625674	0.01050	0.70	501.0	4680.00	4.650	0.6000			13.9000	Active
1583	3440978	K02288.01	CANDIDATE	CANDIDATE	38.10325000	161.0891000	871	3.0297		0.3000	89.95	0.205	0		94.000000	0.02700	2.40	471.0	5285.00	4.490	0.8400			13.6000	Active
1584	3867615	K02289.01	CANDIDATE	CANDIDATE	62.78500000	157.3033000	311	4.8316		0.8331	89.38	0.320	0		58.110224	0.01810	2.20	517.0	6255.00	4.380	1.1200			2.2400	Active
1585	12121570	K02290.01	CANDIDATE	CANDIDATE	91.50210000	165.6700000	746	4.8064		0.0600	89.95	0.369	0		149.000000	0.02400	1.85	312.0	5126.00	4.650	0.7010			0.7000	Active
1586	8410415	K02291.01	CANDIDATE	CANDIDATE	44.29229000	141.3392000	877	4.1155		0.0500	89.95	0.237	0		84.000000	0.02650	2.30	448.0	5531.00	4.590	0.8000			0.4000	Active
1587	8321314	K02293.01	CANDIDATE	CANDIDATE	15.03343000	144.9836000	382	3.4022		0.7800	88.24	0.112	0		22.100000	0.01990	2.00	692.0	5450.00	4.420	0.9300			13.6000	Active
1588	6934986	K02294.01	CANDIDATE	CANDIDATE	131.48510000	177.4875000	569	5.2106		0.7100	89.95	0.509	0		142.000000	0.02300	2.40	358.0	5969.00	4.500	0.9400			1.4000	Active
1589	11818872	K02581.01	CANDIDATE	CANDIDATE	12.73672000	136.0334000	105	4.2090		0.6500	87.66	0.104	0		17.800000	0.00992	0.88	693.0	5603.00	4.580	0.8200			0.4000	Active
1590	11771430	K02582.01	CANDIDATE	CANDIDATE	40.03252000	148.8422000	233	4.9377		0.9070	88.24	0.233	0		28.000000	0.01665	1.93	577.0	6119.00	4.410	1.0600			2.8000	Active
1591	10387742	K02583.01	CANDIDATE	CANDIDATE	3.03280200	134.0497000	41	2.5603		0.9570	71.62	0.040	0		3.000000	0.00757	0.75	1209.0	5740.00	4.490	0.9100			4.7000	Active
1592	7673841	K02585.01	CANDIDATE	CANDIDATE	5.34188500	136.3069000	73	3.3546		0.8960	80.79	0.064	0		5.730000	0.00916	1.46	1364.0	6482.00	4.200	1.4600			2.9700	Active
1593	9827149	K02586.01	CANDIDATE	CANDIDATE	2.13192500	133.6585000	277	1.7266		0.5100	86.52	0.033	0		8.330000	0.01550	1.50	1283.0	5599.00	4.550	0.8900				Active
1594	5546691	K02587.01	CANDIDATE	CANDIDATE	12.94771000	139.3780000	207	8.5754		0.8900	80.79	0.110	0		5.700000	0.01537	1.63	799.0	6098.00	4.490	0.9700			0.3000	Active
1595	12156347	K02588.01	CANDIDATE	CANDIDATE	5.77957200	136.5258000	435	2.1317		0.3800	88.81	0.053	0		19.600000	0.01910	1.15	607.0	4256.00	4.720	0.5540			13.8000	Active
1596	10468885	K02589.01	CANDIDATE	CANDIDATE	0.66408180	133.4014000	253	1.2054		0.6900	77.92	0.014	0		3.200000	0.01560	1.21	1603.0	5097.00	4.630	0.7100			4.2000	Active
1597	12016267	K02590.01	FALSE POSITIVE	FALSE POSITIVE	11.74918000	135.6745000	55	4.1279		0.5500	88.24	0.111	0		18.900000	0.00820	1.58	1132.0	6434.00	4.070	1.7700			2.9100	Active
1598	6765135	K02592.01	CANDIDATE	CANDIDATE	175.60900000	202.3680000	500	8.6674		0.4400	89.95	0.635	0		143.000000	0.02090	2.30	347.0	6210.00	4.470	1.0200			0.3000	Active
1599	3861595	K00004.01	FALSE POSITIVE	FALSE POSITIVE	3.84937240	157.5259200	1340	2.9278		0.9462	77.92	0.056	0		4.481000	0.04152	11.80	1923.0	6391.00	3.810	2.6000			2.0100	Active
1600	5725087	K00033.01	FALSE POSITIVE	FALSE POSITIVE	0.36619403	133.5615700	335	1.1383		0.9300	13.75	0.006	0		0.950000	0.02090	0.62	959.0	3240.00	4.897	0.2700				Active
1601	10489206	K00251.01	CANDIDATE	CANDIDATE	4.16438750	171.0871300	2261	1.8539		0.6800	87.09	0.041	0		13.700000	0.04610	2.59	625.0	3996.00	4.740	0.5150			13.5000	Active
1602	8212002	K02593.01	CANDIDATE	CANDIDATE	14.79763000	142.7379000	58	6.3573		0.3200	88.81	0.119	0		17.000000	0.00691	0.79	782.0	5962.00	4.402	1.0530				Active
1603	8004903	K02594.01	CANDIDATE	CANDIDATE	11.25450000	136.8820000	488	4.9138		0.4700	88.24	0.098	0		15.900000	0.02050	2.40	877.0	5964.00	4.360	1.0900			6.1000	Active
1604	8883329	K02595.01	CANDIDATE	CANDIDATE	9.18252000	134.0478000	84	4.4222		0.8880	83.08	0.095	0		7.670000	0.00978	1.82	1259.0	6742.00	4.110	1.7000			2.1500	Active
1605	8883329	K02595.02	CANDIDATE	CANDIDATE	14.61360000	140.4080000	112	5.4062		0.8760	85.37	0.130	0		10.450000	0.01116	2.07	1076.0	6742.00	4.110	1.7000			2.1500	Active
1606	3644653	K02596.01	FALSE POSITIVE	FALSE POSITIVE	119.69870793	176.0886500	1072	5.3568		0.7898	89.95	0.468	0		172.893014	0.03018	2.80	338.0	5705.00	4.560	0.8500			0.5000	Active
1607	12120307	K02597.01	CANDIDATE	CANDIDATE	8.00547000	138.7031000	194	3.2903		0.7100	87.09	0.083	0		13.500000	0.01360	1.63	1026.0	6392.00	4.420	1.1000			0.2500	Active
1608	12120307	K02597.02	CANDIDATE	CANDIDATE	12.13123000	139.8795000	213	3.9383		0.6800	87.66	0.109	0		17.800000	0.01420	1.70	895.0	6392.00	4.420	1.1000			0.2500	Active
1609	7769819	K02778.01	CANDIDATE	CANDIDATE	2.21574000	131.8151000	280	1.9427		0.0680	89.38	0.033	0		9.014000	0.01870	2.01	1255.0	5214.00	4.450	0.9800				Active
1610	11874577	K02779.01	CANDIDATE	CANDIDATE	34.45851000	147.8274000	486	7.4236		0.5700	88.81	0.214	0		30.000000	0.02090	2.30	596.0	6206.00	4.470	1.0200			0.3000	Active
1611	12164564	K02780.01	CANDIDATE	CANDIDATE	3.35185000	131.6440000	388	2.1284		0.0469	89.95	0.045	0		12.510000	0.02115	2.34	1297.0	6202.00	4.470	1.0100			0.3000	Active
1612	8190354	K02781.01	FALSE POSITIVE	FALSE POSITIVE	1.61582000	131.6703000	38	3.2022		0.0930	88.24	0.026	0		3.123000	0.00834	0.87	1522.0	5684.00	4.430	0.9600			8.3000	Active
1613	3425851	K00268.01	CANDIDATE	CANDIDATE	110.37908000	175.9281000	496	12.2494		0.0140	89.95	0.406	0		70.200000	0.02011	1.73	295.0	4808.00	4.512	0.7860				Active
1614	10001368	K02785.01	CANDIDATE	CANDIDATE	4.76823400	134.8685000	277	3.2100		0.0160	89.95	0.057	0		11.540000	0.01519	1.87	1175.0	5986.00	4.380	1.1300				Active
1615	9466429	K02786.01	CANDIDATE	CANDIDATE	44.61679000	164.4468000	244	7.7680		0.7300	88.81	0.270	0		31.000000	0.01550	2.50	694.0	6774.00	4.230	1.4600			1.7800	Active
1616	4365442	K02787.01	FALSE POSITIVE	FALSE POSITIVE	1.71444600	131.8518000	56	3.5770		0.9000	56.15	0.031	0		1.610000	0.01070	1.99	2089.0	6381.00	4.080	1.7100			3.1600	Active
1617	8885643	K02789.01	CANDIDATE	CANDIDATE	3.40169000	132.0578000	161	1.9904		0.0156	89.95	0.046	0		13.260000	0.01307	1.47	1295.0	6215.00	4.460	1.0300			0.4000	Active
1618	5652893	K02790.01	CANDIDATE	CANDIDATE	14.00948000	132.9728000	189	3.3597		0.0400	89.95	0.106	0		32.000000	0.01260	1.00	600.0	5188.00	4.620	0.7300			3.0000	Active
1619	11662184	K02791.01	CANDIDATE	CANDIDATE	27.57094000	145.4188000	265	4.2039		0.7200	88.81	0.182	0		35.000000	0.01700	1.77	611.0	6058.00	4.500	0.9500			0.4000	Active
1620	11127479	K02792.01	CANDIDATE	CANDIDATE	2.12824000	132.4728100	26	3.4846		0.0306	89.38	0.033	0		4.710000	0.00558	0.61	1462.0	5998.00	4.440	1.0100			3.4000	Active
1621	9518318	K01978.01	CANDIDATE	CANDIDATE	6.51116800	131.7052000	702	1.8157		0.9320	85.37	0.069	0		12.100000	0.03000	3.10	987.0	5996.00	4.480	0.9600			1.7000	Active
1622	9518318	K01978.02	CANDIDATE	CANDIDATE	23.85136000	147.6167000	845	2.6399		0.9470	88.24	0.163	0		29.000000	0.03380	3.50	642.0	5996.00	4.480	0.9600			1.7000	Active
1623	7273277	K01979.01	CANDIDATE	CANDIDATE	2.71406000	133.7133000	146	1.2288		0.2300	89.38	0.037	0		16.600000	0.01100	1.13	1288.0	5794.00	4.470	0.9400			4.9000	Active
1624	11769890	K01980.01	CANDIDATE	CANDIDATE	122.87670000	165.4710000	785	8.2007		0.9000	89.38	0.470	0		58.000000	0.03077	2.80	325.0	5590.00	4.570	0.8200			0.8000	Active
1625	6862721	K01982.01	CANDIDATE	CANDIDATE	4.88753300	132.7068000	705	2.1861		0.9000	84.22	0.054	0		8.600000	0.02970	2.50	897.0	5394.00	4.610	0.7700			0.9000	Active
1626	12508335	K00215.01	FALSE POSITIVE	FALSE POSITIVE	42.94387000	155.2057800	9183	3.7727		1.3800	88.24	0.235	0		48.000000	0.49000	54.00	534.0	5804.00	4.390	1.0200			7.8000	Active
1627	10094670	K01984.01	CANDIDATE	CANDIDATE	22.06410000	148.9152000	393	3.5642		0.1600	89.95	0.159	0		47.600000	0.01810	1.98	681.0	6158.00	4.480	1.0000			0.3000	Active
1628	8142942	K01985.01	CANDIDATE	CANDIDATE	5.75623900	133.9029000	582	1.0557		0.0600	89.95	0.056	0		42.000000	0.02110	1.60	772.0	4926.00	4.590	0.7100			14.0000	Active
1629	8257205	K01986.01	CANDIDATE	CANDIDATE	148.45670000	151.3919000	1572	5.6848		0.8100	89.38	0.532	0		130.000000	0.04100	7.50	411.0	5251.00	3.950	1.6800			14.0000	Active
1630	9044228	K01988.01	CANDIDATE	CANDIDATE	0.93489180	131.5786500	266	1.4563		0.6600	80.21	0.016	0		3.900000	0.01571	1.10	1305.0	4674.00	4.650	0.6000			13.7000	Active
1631	10779233	K01989.01	CANDIDATE	CANDIDATE	201.12320000	187.5624000	591	10.5584		0.7700	89.38	0.657	0		98.000000	0.02440	3.05	337.0	5793.00	4.290	1.1400			9.9000	Active
1632	11614617	K01990.01	CANDIDATE	CANDIDATE	24.75724000	142.0742000	460	7.0152		0.8610	86.52	0.170	0		14.920000	0.02267	2.39	642.0	6103.00	4.490	0.9700			0.3000	Active
1633	11450414	K01992.01	CANDIDATE	CANDIDATE	12.80000000	133.6464200	308	6.1053		0.0096	89.95	0.109	0		16.283016	0.01617	1.69	794.0	6064.00	4.500	0.9600			0.3000	Active
1634	4736569	K01996.01	CANDIDATE	CANDIDATE	10.13195000	132.9127000	918	3.1799		0.0300	89.95	0.085	0		25.000000	0.02680	2.41	634.0	4619.00	4.510	0.8200				Active
1635	10384798	K01997.01	CANDIDATE	CANDIDATE	38.50519000	158.3049000	679	5.7237		0.5300	89.38	0.226	0		45.000000	0.02450	2.50	542.0	6017.00	4.510	0.9400			0.4000	Active
1636	9834040	K01998.01	CANDIDATE	CANDIDATE	6.77395800	135.9607000	546	3.2230		0.9460	81.36	0.072	0		6.480000	0.02687	3.00	1028.0	6210.00	4.470	1.0100			0.3000	Active
1637	6152974	K00216.01	CANDIDATE	CANDIDATE	20.17201100	141.2087300	5243	3.2817		0.6900	88.81	0.133	0		38.400000	0.07060	6.10	558.0	5181.00	4.530	0.7900			13.9000	Active
1638	8802693	K02000.01	CANDIDATE	CANDIDATE	26.41073000	149.3917000	1047	2.9635		0.3700	89.95	0.167	0		65.000000	0.03000	2.50	526.0	5482.00	4.590	0.7900			0.7000	Active
1639	6061773	K02001.01	CANDIDATE	CANDIDATE	8.27737900	138.2548000	182	2.4063		0.3400	89.38	0.078	0		25.000000	0.01220	2.40	1086.0	5119.00	3.890	1.8000			13.9000	Active
1640	10024701	K02002.01	CANDIDATE	CANDIDATE	14.37517000	139.0549000	228	3.0010		0.1200	89.95	0.117	0		37.000000	0.01365	1.39	747.0	5990.00	4.510	0.9300			0.5000	Active
1641	9851271	K02003.01	FALSE POSITIVE	FALSE POSITIVE	8.48095200	135.8163000	328	6.0386		0.3800	87.66	0.080	0		10.400000	0.01800	2.10	951.0	5880.00	4.360	1.0700			7.3000	Active
1642	4049901	K02295.01	CANDIDATE	CANDIDATE	16.29022000	132.1384000	47	2.9545		0.7100	88.81	0.118	0		29.900000	0.00677	0.67	665.0	5453.00	4.450	0.9000			12.0000	Active
1643	11498128	K02296.01	CANDIDATE	CANDIDATE	106.24900000	135.7410000	439	13.6667		0.5390	89.38	0.439	0		51.400000	0.01976	2.20	397.0	5952.00	4.430	1.0000			4.1000	Active
1644	8041216	K00237.01	CANDIDATE	CANDIDATE	8.50835500	134.7850000	625	3.5148		0.7200	87.09	0.081	0		13.500000	0.02458	2.40	851.0	5829.00	4.530	0.8900			0.9000	Active
1645	5342473	K02297.01	CANDIDATE	CANDIDATE	4.64488000	136.0259000	145	3.9963		0.8510	80.21	0.055	0		4.960000	0.01262	1.54	1200.0	6029.00	4.350	1.1200			5.4000	Active
1646	9334893	K02298.01	CANDIDATE	CANDIDATE	16.66733000	141.7614000	196	3.4167		0.5500	88.81	0.114	0		32.000000	0.01310	1.00	539.0	4924.00	4.600	0.7000			13.7000	Active
1647	9963265	K02299.01	CANDIDATE	CANDIDATE	16.48683000	139.2032000	971	1.4444		1.0600	87.66	0.128	0		26.500000	0.10200	10.40	712.0	5986.00	4.510	0.9300			0.4000	Active
